id,body,source_author,source_title,score
pd251faf0951d306,自分がその道を見つけたのは卯の花の咲く時分であった。,梶井基次郎,路上,0.6197
pdd042869c869f6a,熱いので明けてある窓からは人の呼吸が静かに漏れる。,森林太郎,犬,0.5248
pd34af6ed24d2a6b,花の一ぱい咲いている百日紅の木に、蝉が来て鳴き出した。,森鴎外,ヰタ・セクスアリス,0.7042
pd27419f1cfb1bf2,そして、臼ばかりころころ下までころげて行きました。,楠山正雄,物のいわれ,0.7006
pda853a0970a051b,しかし、果してそこに間違いはないか。,横光利一,夜の靴,0.6471
pd87ca75e8d3ef76,窓は、夕暮のほの寒さに皆ぴったりと閉めてあった。,橋本五郎,撞球室の七人,0.5933
pd0693ad3889906f,ポンポンと涼しい音が、先生の枯れた指の先から迸り出てくるのです。,橘外男,棚田裁判長の怪死,0.5603
pdd877d749b76dee,見た事はないが揚子江であろうと思うような処であった。,正岡子規,句合の月,0.4819
pd8ce9c832dcb8de,続いて反対の方角から打ち上げられたは、真赤な真赤な硝子玉で、枝珊瑚珠の色に散らばる。,正岡容,円朝花火,0.4111
pd025e0c862ebd2d,おときにしても、何を訊いても知っている新吉が、たよりがあって嬉しかった。,水上滝太郎,果樹,0.5496
pd23063169c12ce7,私はそこに立っていた同じ車の人と一緒に、引き返して来た。,水野葉舟,黄昏,0.6908
pd893677331f09cb,奥の間から置時計の鳴る音につづいて鉄瓶の湯のたぎる音が聞え出した。,永井荷風,春雨の夜,0.5884
pd15836678226534,そして、その中から、へんなもの音が聞こえてきます。,江戸川乱歩,探偵少年,0.7203
pdfc004005c90e5f,小机源八郎すでにへとへとで、ただ青眼に構えているだけで、四方八方隙間だらけだ。,江見水蔭,怪異暗闇祭,0.5742
pdc66ef83efff96e,が、前刻の雨が降込んで閉めたのか、框の障子は引いてある。,泉鏡花,第二菎蒻本,0.6338
pd61a632c8ee92c8,いや、楽器をおいて、笑いさざめく声がよく聞えた。,浜尾四郎,彼は誰を殺したか,0.5656
pde610a9f107b97c,もう泣く声も出ず息も凍ってしまいそうで、只夢のような気持になりました。,海若藍平,雪の塔,0.4771
pd4189cd904d91b8,すると、小さいながらぶーんと飛行機の音が聞こえるではないか。,海野十三,恐竜艇の冒険,0.7245
pdca010ee46bfa92,ところが、しばらくすると断崖の方から鋭い幸子の悲鳴が聞こえた。,渡辺温,勝敗,0.6275
pda1cb4e6fe21791,初めはがみがみと叱言を云い、中頃には愚痴をこぼしていた女房も、この頃ではなんにも云わなくなった。,火野葦平,糞尿譚,0.5262
pd14cb8e0f13941a,雨のような詰問を外して、けんめいに逃げを張る。,牧逸馬,戦雲を駆る女怪,0.6191
pd7bd1a8a3947a5a,幽婉縹渺として底知れぬ観である――不図耳を澄ますと、森の底から時折銃声が聞えた。,牧野信一,ゼーロン,0.5691
pd7d5a21024cde9a,そしてそれはおせきの耳へも入らずにはいなかった。,犬田卯,米,0.6149
pdaed1682d3331f4,父親は、私が忍びこんだのも知らずに、卓子に向って一心に何かやっている風でした。,田中早苗,無駄骨,0.5682
pd244a84108fbd7a,だけれど一郎、ほんとは俺たちがこうして歩いているのも山なのだよ。,田中英光,箱根の山,0.546
pd8a399be7f58bc4,と、その中からころころと出たものがあった。,田中貢太郎,岩魚の怪,0.7135
pd52b8c8e0cfa60b,其頃は屹度空が深い碧で、沼には蘆の新芽が風に吹かれて、対岸の丘には躑躅が赤く咲いて居た。,田山花袋,新茶のかおり,0.6136
pd624c77e48da6f0,どうしても袖からは離れなかったが、しかし長い呻きをあげて、それからもがくことを止めた。,田部隆次,ろくろ首,0.5063
pd5b42096da96a4c,けれども、それは間違いのない本当なんだ。,甲賀三郎,計略二重戦,0.5935
pd950e5c4e6e4a90,でも私は死体をミイラにするという事には非常に興味を持っておりますの。,直木三十五,金の十字架の呪い,0.5569
pdb1a01197e0349e,しかし、そんな事はもちろん自分の胸だけのはなしで、口に出して云うような事は誰にもしなかった。,相馬泰三,田舎医師の子,0.6078
pdfb80566c9bdc83,こうして、にいさんたちによろこんでもらおうと思ったのです。,矢崎源九郎,十二人兄弟,0.561
pd4ac8f26c07374d,白いこの流れに機械の騒音が吸いこまれて、ひとり静けさがここにばかり凝っているようである。,矢田津世子,鴻ノ巣女房,0.6288
pd5b49a728249397,ほかのものなら何から何までそろっていたけれど、ただ恋だけはなかった。,神西清,犬を連れた奥さん,0.5811
pd83caed607a048f,折しも僕は重々しい律動的な跫音をきいた。,秋田滋,狂女,0.5278
pd97bcf053039342,けさ、萩にかくれて咲き残っている花茗荷をふと見つけた。,種田山頭火,白い花,0.6152
pd930e4f83880a3d,あなたは呼吸をころして一心に聴入るのでした。,竹久夢二,少年・春,0.5695
pda388ed67c3dd68,書きあげれば、破いて棄てるのだけれど、息はずませて書きつづけた。,竹内浩三,手紙,0.5051
pdebef1fa2d7268d,おどろいて手を引くと、ずっと前にも前にも赤い花が一ぱいにつらなって咲いている。,素木しづ,咲いてゆく花,0.67
pd2064560585c2cc,処が、それまで左程よっていなかった客は急にぐでぐでに酔った風を装ってくだを巻きかけた。,細井和喜蔵,女給,0.4999
pd044ca37d2fc432,といっても、私の言ってるのは、何もただ質入れのことだけじゃない。,織田作之助,天衣無縫,0.6224
pd43fa1e52e99692,殊に山田のハシャギ方は随分目につくので、何かなければ良いがと思わせる。,羽志主水,監獄部屋,0.4507
pdaa9bf5c998e64b,窓の外にはいつのまにか、日の暮が雨を煙らせている。,芥川竜之介,母,0.696
pdf1bfb9f5171d4c,厳めしい楼門は貧弱な寄進者なんか眼中にも置かないように、そそり立っていた。,若杉鳥子,棄てる金,0.5261
pd8f2742f4be5171,伽陵頻迦の鳴き声も、もう此の頃では、うるさく耳に付き出した。,菊池寛,極楽,0.65
pdf341b0f3412374,曇っていて今にも降り出しそうな空ではあったが、その厚い空の底には月があった。,葉山嘉樹,死屍を食う男,0.6246
pd30d5521b18d574,こう聞いて、私は全身にヒヤリとしたものを感じて、口を緘じた。,葛西善蔵,父の出郷,0.5644
pd479d2f8fd1e937,朝から来ていなさるそうだが、何をしておりなさる。,蒲松齢,嬰寧,0.5819
pd9921256bc71b9f,と同時に川島は、背後の方から森の中を踏分けて来る跫音を聞いて、思わず振り向いた。,蘭郁二郎,植物人間,0.6197
pde0c04a65f36664,二階の年寄に聞かせたくないので、大きな声は立てなかったが、抓るかと思うと今度は引っ掻く。,谷崎潤一郎,猫と庄造と二人のおんな,0.5914
pd562947b3fe9257,空の色をうつして、何というこれは暗いみどりの広場であろう。,谷譲次,踊る地平線,0.5788
pd7c707abc68b188,雨戸は半ば閉められて、家の中は薄暗かった。,豊島与志雄,掠奪せられたる男,0.7367
pdb3c22dbff7afdb,が、もちろんそんなことを口には出さなかった。,近松秋江,狂乱,0.6161
pddc4ba2a4746f42,――それをいま、改めていわれるまでもなかった。,邦枝完二,歌麿懺悔,0.601
pd87eb5f5570b0c1,放浪をやめて、一つ土地に一つ仕事にものの半年も辛抱することが出来ないのが、俺の性分であった。,里村欣三,苦力頭の表情,0.5452
pd0adc4835e774cb,私はたった一と眼で、それは極めて簡単な暗号に違いないと思った。,野村胡堂,探偵小説と音楽,0.4946
pd8189279c5bba70,と叫び声を上げ、無理矢理引きずり込んだ。,金史良,親方コブセ,0.4956
pd05f3dffa03b84a,死神は、おこった目つきでにらみつけました。,金田鬼一,死神の名づけ親（第一話）,0.4325
pd2a895fcd16ae64,ただ人の出来ないことが、たった一つ出来るだけでございます。,鈴木三重吉,ぶくぶく長々火の目小僧,0.6037
pddca302e4448909,しかしおれはお前の兄さんだから、お前はおれの家来になって、お前の国をおれによこしてもいいと思う。,香倶土三鳥,奇妙な遠眼鏡,0.4699
pdec1cba5a3172ec,私の彫刻がたとい善くても悪くても、私の宿命的な彫刻家である事には変りがない。,高村光太郎,自分と詩との関係,0.4517
pd59725511998ce3,私はその前までは西瓜はただ八百屋の店先に売りに出されているだけのものとばかり思っていた。,魯迅,故郷,0.5668
pd8b3dbd7323c2c5,朝かげ夕かげの移りゆくさまも、その空の下に通う風の音も、たのしかった。,鷹野つぎ,窓,0.5765
pdc30fb4a628c091,――そこを、そんなり、かくさずに見せてやろうじゃないか。,黒島伝治,土鼠と落盤,0.6172
pdebdfd823ff4b79,そんな話を耳にするのが罪のような気もし、空恐ろしくもあり、またうっとりと快くもあった。,アントン・チェーホフ,女房ども,0.5932
pd2216b0eb865e56,けれど私はまだ五分間ばかりそこにじっと立っていました。,アーサー・コナン・ドイル,黄色な顔,0.6426
pd9d933ddf9c26b3,また、われらの造る模型は、広大深玄であって測り知れない神の業にはとうていかなわない。,エドガー・アラン・ポー,メールストロムの旋渦,0.5322
pd60f38d78a10dc8,ともかくなんとしてもあの宣言そのものが必要なだけでした。,ギルバート・キース・チェスタートン,ピンの先き,0.6189
pd95acd5dbbf1929,絶望の底にあるこの魂のなかでは、どんなことが起っていたのだろう。,ギ・ド・モーパッサン,狂女,0.5948
pd38d2f759514619,いよいよすがたが見えなくなってしまうと、いきなりそこに泣きふしてしまいました。,シャルル・ペロー,灰だらけ姫,0.5497
pd3f152a39c1ac9c,測りがたい満悦の、耳を聾するようなとどろきである。,パウル・トーマス・マン,トリスタン,0.6238
pd9d6cff3a7c00e1,刃に添うて沢の上の蚊の声とも思われるかすかな音がきこえた、しかし何の囁きもなかった。,フィオナ・マクラウド,琴,0.5948
pd37120aaaecd650,何国の語で話ていたか、薩張聴分られなかったが、耳さえ今は遠くなったか。,フセヴォロド・ミハイロヴィチ・ガールシン,四日間,0.5785
pdbe9ea7ed0f3ccf,また、その必要も全然なかったのだった。,フランツ・カフカ,判決,0.5971
pd1451be79183199,空家と信じきって入って来たのに、案外にもそこに屍体が横わっていたのだ。,モーリス・ルヴェル,空家,0.6471
pded9430667b29bb,そして、かいばかけのまえにつれていって、そこにしっかりつないでしまいます。,ヤーコプ・ルートヴィッヒ・カール・グリム,おりこうハンス,0.6517
pd7f1c9819ac5aa2,そしてその二十年後の姿は、客間の他の隅にいる老大家のうちにちょうど現われていた。,ロマン・ロラン,ジャン・クリストフ,0.6089
pd31c37084952244,ねこは、さっそくさんせいして、いっしょに出かけました。,ヴィルヘルム・カール・グリム,ブレーメンの町楽隊,0.5767
pdc495f52f7cc0e9,しかし私たちが油断していたのはほんのわずかな時間に過ぎなかったのだ。,三上於菟吉,株式仲買店々員,0.5739
pd42fe4010a2bf47,三好、煙草に火をつけるのも忘れ、それをボンヤリ聞いている。,三好十郎,好日,0.4921
pdeab01017f53433,なにごとも二十年あれば、たっぷりであろう。,丘丘十郎,ヒルミ夫人の冷蔵鞄,0.5523
pd745278a656c765,毎夜、図書館の闇の中で、ひそひそと怪しい話し声がするという。,中島敦,文字禍,0.5995
pd384b6900746718,自分のものでない限り、誰かが来ってここにさし置いて行ったものである。,中里介山,大菩薩峠,0.5879
pd9d8e330a8d4907,ピアノの音は間違いだらけだし、声はヒステリックにわめいている。,久坂葉子,華々しき瞬間,0.6145
pd4f26ae2d862ce6,気が遠くなるような思いで待っているうちに楽屋のほうで波音を聞かせる。,久生十蘭,顎十郎捕物帳,0.6546
pdf66950d7c8b038,ところがわたしは知らず知らず自分でそれをやっていたのだ。,井上紅梅,頭髪の故事,0.6061
pd40d2a7263412fa,車井戸の鎖の音や物を投出す音が、ぐゎんぐゎんと空気に響くのである。,伊藤左千夫,新万葉物語,0.6787
pdb166f4db1cb8e1,不意に、やみの向こうの屋敷の中から、けたたましくわめき叫ぶ声が聞こえました。,佐々木味津三,右門捕物帖,0.6482
pd9b7a67ef4c26cd,間もなくこの作は同紙上に連載され始めた。,佐々木直次郎,宝島,0.472
pd8d7ae80cf74011,父も可なり一こくの方だから始末が悪い。,佐々木邦,変人伝,0.5669
pd47cbd23a56d94f,紀久子はそこに立っていて、機会の来るのを待っているより仕方がなかった。,佐左木俊郎,恐怖城,0.6676
pdc7e769d0d010b5,窓の闇から、西川渓谷の瀬音が、ただ淙々と響く。,佐藤垢石,岩魚,0.5723
pd993b27c1045740,宏児は私と一緒に船の窓によりかかって外のぼんやりとした風景を眺めていたが、不意に問うのであった。,佐藤春夫,故郷,0.5909
pde8c298c53162c0,霊魂がラジオを出すんじゃないか、とは今日でもある一部の学者が考えている。,佐野昌一,十年後のラジオ界,0.5011
pdf58709c1ad6727,又ミコちゃんの行く所へは、どんな所でも家来のように従いて行きます。,北条民雄,可愛いポール,0.5165
pd556ffdd02c22bd,花に陽があたると、白い花はパッとうれしそうにかがやきます。,原民喜,うぐいす,0.6757
pd82bf7ec7b6c997,だからお前の友だちは何年も前からこっちへこないのだ。,原田義人,判決,0.5711
pde9356ff691a7b6,菊の高雅な匂い、春蘭の身を懸崖に置きながらの優しさ。,吉川英治,剣の四君子,0.4676
pde3709d01e1cf12,――やあ、あらたまったな、なんだい。,吉行エイスケ,職業婦人気質,0.5307
pdd546356b232027,僕は噴煙をながめたままで耳を傾けて、この声の近づくのを待つともなしに待っていた。,国木田独歩,忘れえぬ人々,0.6237
pdcf47df7638f402,虫の鳴く音が雨のように、草叢の中から聞こえてくる。,国枝史郎,正雪の遺書,0.7231
pd0783429bf0daed,インキはなくなるのがつとめじゃない。,土原耕作,ペンとインキ,0.4268
pd2fe4138c8d8ec3,耳と耳の中間の風洞に壁を立て、先生の言葉をくいとめようと必死にもがいているのである。,坂口安吾,勉強記,0.6573
pde9b64c6bb68164,私は窓から見るともなしに霧雨のふっている裏山を見やっていた。,堀辰雄,晩夏,0.6191
pd6017f9e5918c64,兄さんと差向いで黙っていると、風の音さえ聞こえない事があります。,夏目漱石,行人,0.7059
pd5ee098ae45a327,雑木林がカーッと西日に輝いて、鳥の声一つ聞こえないのであった。,夢野久作,木魂,0.6866
pdd36ea613b02f79,お品がその時のことをどんな風に述べていったか、しかしそれは、ここでは云う必要がない。,大阪圭吉,坑鬼,0.6076
pd0dc30952e7ba0c,二人は白い花の茨の陰から出て、水蓮の咲いている小さい沼のほうへ歩いて行きます。,太宰治,ろまん灯籠,0.6868
pd632e4e460fd0e7,晩年は戯曲や小説をあまりかかず、もっぱら政治や道徳にかんする随筆や伝記をかいた。,妹尾アキ夫,「ザイルの三人」訳者あとがき,0.4475
pd4c1f188e3406de,ロオエングリンの音楽がふたたび耳もとにひびく。,実吉捷郎,小フリイデマン氏,0.5867
pd2d0a07e3a27180,真暗な口を開いている階段の下から抜ける、雨戸漏れの空気のゆらぎが一層冷たく脇の下を通りすぎた。,室生犀星,三階の家,0.6379
pda1885ee2764cc1,そして、夜間にする物音は、昼間では全くきくことのない音であった。,宮本百合子,杉垣,0.7171
pd63f0db53c42940,かすかなかすかな日照り雨が降って、草はきらきら光り、向うの山は暗くなる。,宮沢賢治,マリヴロンと少女,0.6826
pd90f50d32f4d574,浮世絵などもぽつぽつ買い込んで行ったようである。,寺田寅彦,俳諧瑣談,0.4926
pdefcafd19a40878,遊びにいっていると、時にはほかの部屋から陽気な唄声や三味の音が聞えてくることがあった。,小山清,朴歯の下駄,0.6387
pd8a511edaf2c807,もう秋が近づいたので、すすきには白い花が咲いていました。,小川未明,子供どうし,0.7882
pd6155aa36a18071,薄暗い面会所の前を通ると、そこの溜りから沢山の顔がこっちを向いた。,小林多喜二,独房,0.564
pdded736e190cfe4,ところが、河竹の方はどうでしょう、全然密閉された室だったのですよ。,小栗虫太郎,失楽園殺人事件,0.5992
pd99d72344fd31b5,二つ三つの鬼火――暗い晩に通例そこにちらちら見えるような――の外、そちらの方は真暗であった。,小泉八雲,耳無芳一の話,0.6013
pd7be687bd7b89c8,しかもそれがまたまったく意外な原因でありまして、いかにもくやしくてなりませんでした。,小酒井不木,体格検査,0.6313
pda9fc593eca1440,断続的に響いてくるその靴音は私の耳の底にこびりついた。,尾崎士郎,運命について,0.6406
pda58def23b17313,僕は或る人が、詩よさよなら、と言ったことを知っている。,山之口貘,つまり詩は亡びる,0.4261
pd09f518bd5c651c,意識が昏くなって、自分の絶叫が、遠い他人の声のように耳に聞こえました。,山川方夫,恐怖の正体,0.6893
pdbfc5a8bec47d54,祝言の日どりがきまると、それまで考えもしなかった不安がにわかに重くのしかかってきた。,山本周五郎,日本婦道記,0.5928
pd595f64896b131c,今は秋なので紅白、黄紫のダリヤが星のように咲き静まって居る。,岡本かの子,ガルスワーシーの家,0.6276
pd56e921d69512b6,どこやらで水の音がひびいて、その間に機織虫の声もきれぎれに聞こえた。,岡本綺堂,山椒魚,0.7067
pda248f8115370d2,ラジオ・ドラマも、それとほゞ同じことが言えそうに思う。,岸田国士,ラジオ・ドラマ私見,0.4977
pd7c64d8a194a706,しばらく私もそこに立って、家内の様子を眺めていた。,島崎藤村,芽生,0.6376
pdcfd1f1cb383924,実際今村自身にさえ、自分が罪人であるとしか思われなかったのである。,平林初之輔,犠牲者,0.5715
pdf1a602ab64137e,自分を見て、ちょっと首を低くして挨拶したが、その眉目は既に分明には見えなかった。,幸田露伴,蘆声,0.5786
pded914305fff51b,たった二日か三日しか畑も田圃も見ないのだが、何だか三年も吾子に逢わないような気がした。,徳永直,麦の芽,0.4642
pd0b816d04e7e524,河原も道路も蒼白い月影を浴びて、真白に輝いていた。,徳田秋声,蒼白い月,0.5423
pdf8a3cde0c38e18,定めしその箪笥の中には、貴女の心配になるのも無理のない何かがあるのであろう。,戸川明三,葬られたる秘密,0.4722
pd3cdb7b373824cb,知らないうちに、みんなのからだに、つかれがひそみこんだのだ。,新美南吉,嘘,0.6575
pdc6cb007a69b140,風も吹かず雨も降らず、音のない夜だった。,有島武郎,カインの末裔,0.6614
pd1f5ecb5e3b1c9a,で、くわしく、わけを話して聞かせました。,木内高音,やんちゃオートバイ,0.5485
pd424f30c040ce46,突然、可愛さと憎さがこんがらがって、わなわなとふるえ出した。,本庄陸男,前夜,0.5447
pd841af97d0129d7,おしまいにはそわそわしていたフラッド博士が二人の鈍感さにすつかりいらいらしてきたらしかつた。,村崎敏郎,とけない問題,0.574
pd877427ec3b5c7d,窓という窓は真暗で、只ホールの上の電燈だけが、扉の上の硝子板に明るく映っている。,松本泰,Ｐ丘の殺人事件,0.5967
pdbd8ea7b564aeb1,ベホックは音もさせず進み出てその槍を拾いあげ、影のようにうごき出した。,松村みね子,剣のうた,0.5489
pde34e0cdd042c81,紋之助は、じっとそれに聞き入るように、耳を澄ましているふうだった。,林不忘,釘抜藤吉捕物覚書,0.6359
pd7c0d210b9cc062,空はまぶしいほど澄み透って、遠くまでよく晴れている。,林芙美子,泣虫小僧,0.6109
pd1bf5d653fecf0e,幽かではあったが宇治の耳にもその声は聞えて来る。,梅崎春生,日の果て,0.6397
pdbd4b8a55f67220,何故って、桜の花があんなにも見事に咲くなんて信じられないことじゃないか。,梶井基次郎,桜の樹の下には,0.6054
pd854d6e27f31abd,窓からさしているかと思って、窓を見れば、窓は真っ暗だ。,森鴎外,鼠坂,0.7008
pd53bc834b12a79d,ところどころに見なれない草木が生えて、珍しい匂いの花が咲いていました。,楠山正雄,鎮西八郎,0.6843
pde0707064f2f4d2,吉は流しの暗い棚の上に光っている硝子の酒瓶が眼につくと、庭へ降りていった。,横光利一,笑われた子,0.6337
pd7346309e2fe723,そしてこの愉快な生活に、今はほとんどの同意をさえもつようになっていたのである。,橋本五郎,地図にない街,0.5918
pd020ba4d737e1e5,もう、冗談や悪ふざけどころではない。,橘外男,葛根湯,0.549
pd137ae56b3468f9,火鉢を囲んで話す者には何のかかわりもなく、隣人は暗く黙していた。,水上滝太郎,遺産,0.5443
pda521fe9482cd99,耳にはしだいに深くなった渓の底からくる水の音が聞こえている。,水野葉舟,遠野へ,0.6887
pd7db9f3d0daab4b,兼太郎は雨だれの響は雨が降っているのではない。,永井荷風,雪解,0.5864
pd941297c0794c2b,どこからともなく、へんな音が聞こえてきました。,江戸川乱歩,夜光人間,0.7188
pdf98d59812b31fd,もうここに着いてからかれこれ二十四時間以上にもなるが夜が来ない。,江見水蔭,月世界跋渉記,0.5594
pd2dcc312af0a486,ちょうど渇いてもいたし、水の潔い事を見たのは言うまでもない。,泉鏡花,伯爵の釵,0.6237
pd26b245c276da43,私が、どうしても本に身を入れる事が出来なかったのは、そういう次第なのである。,浜尾四郎,途上の犯人,0.5588
pdcabb8489260af5,犬は逃げたかも知れないが、人形は押入れに仕舞ってあったのだから、きっと焼けてしまったに違いない。,海若藍平,犬と人形,0.4756
pdcf024615d89df0,ポチの声はしているが、それに近づいたようには聞こえない。,海野十三,恐竜島,0.7241
pdb2a5f16bac736e,雨降りの休み日が二十一度、その中六度は外套を透して、長靴の中へ流れ込む程の豪雨であった。,渡辺温,アンドロギュノスの裔,0.625
pd2efb17164d62e0,三人とも何にも言わずに解りあっていたのだ。,牧逸馬,舞馬,0.6094
pd1b12c34974b801,そんな処で、お月様なんかに見せつけていないで入らないかね。,牧野信一,吊籠と月光と,0.5535
pd50dd46483ef474,が、部落への曲り角まで、そこにはついに落ちていなかったのである。,犬田卯,錦紗,0.6063
pd8fe8f8ff73e8f3,あらしはなお暴れ狂うていたが、そのときは少しく穏かになって遠のいたようでした。,田中早苗,十時五十分の急行,0.5615
pdebdf0cfb464aae,患者は一進一退の後、こうして植物の如く生きながら次第に、頭の先から立ち枯れてゆくのだ。,田中英光,さようなら,0.4889
pd4aa60fa754e5de,たださわがしい人声と笛や鼓の音が耳に一ぱいになっていたのを覚えている。,田中貢太郎,偸桃,0.709
pd5009d32cd93f04,夜遅くついた旅客の馬の鈴の音がちゃらちゃらと静かに窓の下のところでした。,田山花袋,トコヨゴヨミ,0.5836
pd501f7cbcd377e8,刀を取って玄関に出た、そこには三人の武装した人々――明かに侍達――が式台の前に立っていた。,田部隆次,茶碗の中,0.4767
pd027710a155680d,不吉な予感のあった通り、そこには支倉の姿はなかった。,甲賀三郎,支倉事件,0.5929
pd1ee71024d4db48,大坊主の方が誰であったにしても、小さい方はたしかにその正体に間違いはなかった。,直木三十五,青玉の十字架,0.5555
pd4582aa46aa8396,すると、へやのなかからかすかな声がしました。,矢崎源九郎,ヘンゼルとグレーテル,0.5566
pd44d0cc985164e4,雲がすっかり空を覆い、いまにも雨が降りそうだった。,矢田津世子,凍雲,0.6174
pddedc6e7d63ec02,するとその音は、温室じゅうにびんびん響きわたるのでした。,神西清,アッタレーア・プリンケプス,0.5803
pd3e34e199fe48de,夫婦そろってなかなかの稼ぎ屋だったので、世帯をもってしばらくたった頃には、どうやら小金もできた。,秋田滋,親ごころ,0.5227
pd54063c1e2d59cc,どんより曇って今にも降り出しそうだ。,種田山頭火,白い路,0.5649
pdd155f115e1d80a,そしてそこにあったビール樽のかげへかくれました。,竹久夢二,風,0.5415
pd27b3c09cec0f1b,えたいのしれぬものを、五分とながしこんでいたら、ぼくの食事が終った。,竹内浩三,横町の食堂で,0.4772
pdc992e98e1c2d80,いつか暗くなった戸の外に、激しい雨風の音がする、嵐だ。,素木しづ,晩餐,0.6697
pd4a82ec2c2a2159,ピクピク動くたびに、ぶらんとした首がそこらじゅう這い廻るようであった。,織田作之助,道,0.6219
pd0540fe90dfa0ad,さびしい花が日の暮を待つように咲いている、真夏の胡麻畑である。,芥川竜之介,首が落ちた話,0.6874
pde7ff3fa9041957,聴いて見ると、なかなか興味があるので、越前も耳をかたむけた。,菊池寛,奉行と人相学,0.6379
pd36b58aaed852c8,何しろ、あんなにあそこに集ってる処を見りゃあ、外の処が手薄になってるに決ってる。,葉山嘉樹,乳色の靄,0.5918
pd2d0f5a72c3ce8a,……つまり、他に理由はないんさ、要するに貧乏な友達なんか要らないという訳なんだよ。,葛西善蔵,子をつれて,0.5613
pda40c97ac0d28ca,そして、朝あさ早く起きては身じまいをして、母の所へ挨拶にいった。,蒲松齢,珊瑚,0.5745
pd572d18fa31bf40,四辺、には厚い霧が、小雨のように降り灑いでいた。,蘭郁二郎,腐った蜉蝣,0.6116
pd8c33bc48b7a48a,其れを排して、隣室の模様を覗いて見ようとしたが、帷の向うが真っ暗なので手が竦むようになる。,谷崎潤一郎,少年,0.5812
pd4540afe4355d93,ついそこの角に何かがあるような気がしてならないからだ。,谷譲次,踊る地平線,0.574
pd9a95e2c0bc6538,名も知れぬ小さな白や赤の花が咲いたらどうだろう。,豊島与志雄,道化役,0.7328
pd4acd6644ef8b1b,もっともその二、三日前に私はちょっとした物を持って、ただ入口まで顔を出したのであった。,近松秋江,霜凍る宵,0.6104
pd7dad80dcc1dcf4,いまお前が、何か云いたそうにしていたから、みんなを遠ざけたんだ。,邦枝完二,乳を刺す,0.5509
pd8fcf82f61ef5e9,逆上性の秀子も、近頃は窓を閉めて、カーテンを引いてばかり居ります。,野村胡堂,流行作家の死,0.4907
pd00ca5b169e851c,手ばやく、寝台をぐるりとまわしてもらったのです。,金田鬼一,死神の名づけ親（第二話）,0.4143
pd5d3abb5350c91a,のどがかわいたら私の左の耳の後をおさわりなさい。,鈴木三重吉,黄金鳥,0.5819
pd993bbc5a953ec4,だんだん涼しくなりますから、みんなで合奏会をやってお月様にきかせようではありませんか。,香倶土三鳥,がちゃがちゃ,0.4542
pdceed73de44f9e3,為ることはのろいようですが、しかし確かです。,高村光太郎,啄木と賢治,0.4295
pdebae06a5658dea,だから平たく言えば見物が無いと言ってもいいくらいで、雙喜が無駄だといったのも無理はない。,魯迅,村芝居,0.5625
pd67874b315a67ad,肺尖の呼吸音は澄んで、一つの雑音も聞えたことはなかった。,黒島伝治,橇,0.6147
pd091832b4af9f6b,ただ積んで置くだけで、どうしようってこともないんだ。,アントン・チェーホフ,マリ・デル,0.5931
pd6851529f15a3df,けれども月曜日までに、たったＨの部までやっただけでした。,アーサー・コナン・ドイル,株式仲買店々員,0.6234
pd9ad188a54e90dc,こいつ気が狂ったみたいに踊っている。,エドガー・アラン・ポー,黄金虫,0.5115
pdc96b4f2c52c144,いまこの人はゆすりから解放されたのを知つて、急にカッとしたのです。,ギルバート・キース・チェスタートン,村の吸血鬼,0.6143
pdba6e7f7aeb0304,そしてある辻まで来ると、かれは小さな糸くずが地上に落ちているのを見つけた。,ギ・ド・モーパッサン,糸くず,0.5892
pdb6fccf44a9e7ff,窓がしまっているので、はじめはなんにも見えませんでした。,シャルル・ペロー,青ひげ,0.5491
pdf317459cadc8e7,北向きの窓の外には、青空と鳥のさえずりと日光とが領していた。,パウル・トーマス・マン,トニオ・クレエゲル,0.6184
pd7efe0cce18c0ba,脣をもれたのはただ一つの溜息であった、あわれな祈りは心の底から出て来たただ一つの溜息であった。,フィオナ・マクラウド,漁師,0.5771
pd71074cf0e1d913,たとえばあなただとか、またそこにおられるあでやかな毛虫さんみたいにね。,フセヴォロド・ミハイロヴィチ・ガールシン,夢がたり,0.5654
pd0cadd7ccd087c6,ところでこの三年のあいだには、まさにゲオルクにとって多くの変化が起っていた。,フランツ・カフカ,判決,0.5804
pd2b01ea30c8e1ce,そして、そのことをこれまで告白しなかったのが、わたしの一等わるい落度でした。,モーリス・ルヴェル,父,0.6406
pd9aad6118f2e181,こいつは、きっと、おれにはわからねえことなんだろう。,ヤーコプ・ルートヴィッヒ・カール・グリム,こわいことを知りたくて旅にでかけた男の話,0.6472
pd8858e5e8db6f7a,実際のところ、それはただに私の声だったばかりではなく、また私の友人らの声だったからである。,ロマン・ロラン,ジャン・クリストフ,0.6016
pd7fb62d1705e09a,こんどは、どうしてもかえり道がわからないように、もっと森のおくまでつれていこうよ。,ヴィルヘルム・カール・グリム,ヘンゼルとグレーテル,0.5763
pdf9e6b24e77fb46,角々は暗黒に翳り、ただ中央だけが往来からの余光でかすかに明るい。,三上於菟吉,空家の冒険,0.5688
pd2a372dc07fe0eb,百姓の一人は仙太郎に向ってしゃがんでしまい、あやまるように辞儀をしている。,三好十郎,斬られの仙太,0.4786
pddcd892730240be,そいつが転げ落ち床をコロコロと動くのを見れば、それはスポンジボールであった。,丘丘十郎,空気男,0.5016
